"Country Name"	"Country Code"	"Indicator Name"	"Indicator Code"	"1960"	"1961"	"1962"	"1963"	"1964"	"1965"	"1966"	"1967"	"1968"	"1969"	"1970"	"1971"	"1972"	"1973"	"1974"	"1975"	"1976"	"1977"	"1978"	"1979"	"1980"	"1981"	"1982"	"1983"	"1984"	"1985"	"1986"	"1987"	"1988"	"1989"	"1990"	"1991"	"1992"	"1993"	"1994"	"1995"	"1996"	"1997"	"1998"	"1999"	"2000"	"2001"	"2002"	"2003"	"2004"	"2005"	"2006"	"2007"	"2008"	"2009"	"2010"	"2011"	"2012"	"2013"	"2014"	"2015"	"2016"	"2017"	"2018"	"2019"	"2020"	"2021"	"2022"	"2023"	"2024"	
"Honduras"	"HND"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2689556997.72608"	"3504750126.51378"	"3908496970.21792"	"4546783622.55751"	"5991471034.83256"	"7626453490.63192"	"9548964298.98666"	"11892179690.5196"	"13417962060.5949"	"15183063846.4223"	"17019478118.6271"	"17876613256.4252"	"18835992941.9785"	"20081264093.0021"	"21906446701.8985"	"23960344227.6387"	"26321301510.4713"	"28707391566.7137"	"30498687000.3987"	"29940608307.778"	"31435174934.2812"	"33314349143.9269"	"35002761425.5249"	"36777848313.4206"	"40422044599.9769"	"44760245066.2342"	"48814099005.3134"	"53891605878.8263"	"55011170333.9628"	"57523228910.7116"	"54491208505.2883"	"63827909343.1217"	"71211813748.7635"	"76412349804.3719"	"81041415057.1236"	
"Heavily indebted poor countries (HIPC)"	"HPC"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"389811492749.118"	"408935275492.38"	"415380050920.424"	"429946537652.144"	"441371625993.572"	"474265098022.371"	"510291803158.006"	"551928877675.023"	"579510472954.921"	"608935263326.078"	"642280773341.429"	"682033720913.089"	"720677355533.114"	"766775019856.095"	"832722026167.39"	"907096312611.887"	"989216456304.252"	"1072466208536.22"	"1154872898306.54"	"1203271283017.32"	"1293637382369.67"	"1379176557662.18"	"1423428282820.6"	"1529090046981.68"	"1679715084202.72"	"1770783513248.46"	"1894336293684.42"	"2018308348871.03"	"2160704978141.55"	"2325107930459.66"	"2387270141900.42"	"2643325585721.78"	"2959349305150.02"	"3164432354834.55"	"3400160347294.25"	
"Croatia"	"HRV"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"45479106107.2672"	"37101837305.7763"	"33502452651.4951"	"31544070328.8846"	"34108924791.6501"	"37174956923.7285"	"40113146772.3555"	"43234064052.9844"	"44817858694.5223"	"44867134958.1641"	"47686862824.6358"	"50108945961.1753"	"54958851071.7004"	"58927684075.8699"	"63226407781.0111"	"66595348751.1392"	"76016509946.6323"	"84343415179.5096"	"90581294923.3963"	"87600566980.3323"	"86516421160.2707"	"90709772590.5256"	"92103903801.1379"	"94966615903.8521"	"95402479937.4764"	"98628435122.4098"	"105965839266.822"	"112704498923.488"	"118819901875.484"	"130579644162.689"	"123665554150.303"	"143251617912.158"	"161776042400.624"	"178578616824.579"	"188736084370.236"	
"Haiti"	"HTI"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"15095040161.6898"	"15898994834.6776"	"15397845129.404"	"14907486585.0065"	"13406213163.3286"	"15042028577.937"	"15951672045.2623"	"16665637504.6318"	"17220641048.4529"	"17937656673.1141"	"18503583099.6426"	"18855377739.6979"	"19349795916.1406"	"20418643035.7153"	"20691393741.8027"	"21995769796.1691"	"23075131412.5128"	"24815757912.8711"	"25966205176.8208"	"27665301315.3342"	"26419005242.4272"	"28338743512.0008"	"28499373298.6682"	"31101506421.0806"	"31905357619.7515"	"31841589929.642"	"34719284269.453"	"36124687052.1535"	"35046384798.4854"	"35947134169.5494"	"34891691692.7124"	"35773150437.4447"	"37678993702.8253"	"38307267299.3131"	"37597678174.3023"	
"Hungary"	"HUN"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"95057176828.1365"	"86585304880.6239"	"85844920356.3971"	"87373450730.4508"	"91869265058.8454"	"95192780701.2838"	"96761491670.6577"	"101300875398.77"	"106922228869.257"	"111512148211.518"	"121195358449.848"	"134721896106.528"	"147628015412.936"	"156622449025.926"	"164269732230.172"	"172400813274.61"	"184969947263.833"	"191964742346.73"	"207878441304.937"	"207275141480.958"	"216934519611.679"	"229272125664.901"	"230205082153.03"	"242786701094.945"	"253655114129.22"	"264000114278.855"	"275019599716.579"	"289157120615.007"	"313129747062.98"	"345399739504.719"	"344108181960.693"	"374519891736.617"	"422741088429.769"	"435174441789.902"	"455509390728.313"	
"IBRD only"	"IBD"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10317896559165.2"	"10880458710701.9"	"11354390822149.4"	"11950950230009.3"	"12589110868785.3"	"13410955772166.6"	"14394890069161.8"	"15385251821167.6"	"15728395942586.5"	"16556509089481.1"	"17940119708610.9"	"19041111182793.5"	"20204365568000.8"	"21813857201928.8"	"24166053762496.4"	"26744059626541.2"	"30176186867781.6"	"33711612088865.6"	"36742241859363"	"38146131511927.6"	"41575953525053.6"	"45224543345845.9"	"48546168917884.5"	"51418312801202.7"	"53598652765043.3"	"54704173646356.5"	"57369459479315.3"	"61081291384096.9"	"65937553338754.8"	"70422784447749"	"71136825068808.3"	"80727057777451"	"90205255932581.5"	"98080823306544.7"	"104957538112334"	
"IDA & IBRD total"	"IBT"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11582577373530.8"	"12215862086195.4"	"12751022857407.4"	"13394644296514.1"	"14078704839212.9"	"14986293710773.9"	"16077343535965"	"17164402480895"	"17589267744138.3"	"18506039522062.7"	"20019338903481.3"	"21258279898599.3"	"22584808786650.8"	"24367742900598.1"	"26970243018519.5"	"29820341384397.1"	"33545334477423.6"	"37382510658268.4"	"40677618801630.3"	"42310114028487.5"	"46048631923577.4"	"49997552825743.3"	"53592863052555.8"	"56839154045134.3"	"59443247051045.5"	"60816011470373.5"	"63773245794505.2"	"67948152069088.8"	"73197519817420.5"	"78210037516073.3"	"79113704078054.9"	"89405634224807.5"	"99924665887752.3"	"108464414326008"	"116049577826209"	
"IDA total"	"IDA"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1269273126795.78"	"1340275430825.52"	"1401772602110.64"	"1448652618245.21"	"1494281470361.33"	"1580133889792.68"	"1687433858420.49"	"1784096761691.76"	"1866768657027.63"	"1955551485960.19"	"2085079076392.78"	"2223519878252.84"	"2387536418708.82"	"2561338006823.91"	"2812125991129.44"	"3084720922138.77"	"3377372941322.46"	"3678904531237.25"	"3943268809629.66"	"4172500415232.63"	"4481689680243.24"	"4782429259002.15"	"5057365557207.63"	"5431593787101.67"	"5857296069414.66"	"6125931399980.27"	"6418510338734.28"	"6883007303844.77"	"7277203875996.83"	"7805705219028.76"	"7995657965712.65"	"8699415295118.22"	"9742723120962.62"	"10406831383625.9"	"11116512675007.8"	
"IDA blend"	"IDB"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"701079662964.823"	"739429457402.776"	"780231688122.785"	"796149134006.074"	"820516767240.2"	"857651911427.035"	"914652934276.271"	"953156067881.86"	"990962145158.256"	"1026042431876.89"	"1088382883275.48"	"1158586957812.65"	"1255115909182.45"	"1340872270005.42"	"1481312050077"	"1621232954774.49"	"1767889537677.28"	"1914240350466.6"	"2033870970150.16"	"2167238401310.21"	"2319258039772.15"	"2467216557120.34"	"2602539199379.86"	"2784443410556.51"	"2987496303775.72"	"3100990497332.27"	"3174144180674.81"	"3418817947519.88"	"3496662112108.62"	"3721786765408.86"	"3766086977697.75"	"4064292304530.31"	"4559518320171.05"	"4851028719326.21"	"5166285479178.17"	
"Indonesia"	"IDN"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"558566694678.06"	"617370051370.727"	"672466806852.455"	"733128147378.086"	"805239825929.477"	"889701784258.397"	"976822132354.503"	"1040368063191.52"	"913959321172.858"	"934225632587.659"	"1002393386978.22"	"1062308403752.81"	"1127357707881.12"	"1204571151561.19"	"1299193180611"	"1416205194355.19"	"1540185871057.7"	"1682286249852.04"	"1817815939022.92"	"1913691221459.02"	"2057500878595.33"	"2229511719014.97"	"2408290405583.69"	"2524244786997.21"	"2605517436520.51"	"2625201734355.44"	"2715764060542.74"	"2857305082359.12"	"3069918631697.01"	"3266185831776.73"	"3223404542894.6"	"3530623140454.75"	"3983074391531.86"	"4334743944551.08"	"4662887595103.26"	
"IDA only"	"IDX"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"566313095795.548"	"598901674594.678"	"619220755978.976"	"650497426964.854"	"671722751712.319"	"720707885638.868"	"770934026874.403"	"829522715362.922"	"874567690053.671"	"928675117694.14"	"996023354991.421"	"1064258788141.73"	"1131463626902.28"	"1219557330701.4"	"1329623898801.2"	"1462259863794.93"	"1608289388719.62"	"1763605425343.29"	"1908640458156.53"	"2004441068568.27"	"2161560932680.9"	"2314293471084.89"	"2453877469227.61"	"2646169268479.65"	"2869328203835.17"	"3025356537528.57"	"3248041875013.05"	"3467484077385.99"	"3786843656483.81"	"4091366603587.12"	"4238305988332.46"	"4645421938487.61"	"5194552471813.25"	"5568810983379.74"	"5965164990894.66"	
"Isle of Man"	"IMN"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"India"	"IND"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1048331217294.86"	"1095237569062.55"	"1181610043022.2"	"1267084285425.67"	"1380314785724.13"	"1515999643921.79"	"1660300081860.19"	"1757329776240.69"	"1886981805840.73"	"2082964298530.68"	"2211966282613.25"	"2370880066359.36"	"2499312620417.46"	"2748991073206.54"	"3046571526360.91"	"3391057140645.14"	"3777405338051.76"	"4176965103209.64"	"4388857508366.17"	"4763102417294.42"	"5230655285642.35"	"5618380734786.9"	"6162754462198.7"	"6497743441802.88"	"6812807109169.83"	"7204580698460.8"	"7795524017465.34"	"8354710136357.47"	"9230789424534.98"	"9932850520576.54"	"9771021183358.88"	"11384367630967.9"	"13124053155136.1"	"14845911292307.9"	"16192422603162.4"	
"Not classified"	"INX"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"Ireland"	"IRL"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"48260029859.7662"	"50854815800.7517"	"53752727436.6604"	"56508512548.173"	"61037178152.1853"	"68320921081.0325"	"74474161435.3107"	"83154181089.6917"	"93160227483.321"	"101534472721.861"	"114952273134.222"	"125950306599.102"	"138491150176.63"	"145014198908.236"	"157659335259.766"	"168336054806.382"	"189029911943.719"	"205800481424.432"	"198299092484.809"	"188081266066.874"	"197076149002.53"	"208511613167.804"	"214918771383.305"	"225821495313.278"	"245187087093.32"	"336695182891.5"	"347739763486.59"	"388369654017.787"	"422696075807.799"	"457946413933.007"	"492886866396.886"	"597445848156.993"	"709490152389.069"	"662924221900.406"	"705755786877.782"	
"Iran	 Islamic Rep."	"IRN"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"441695276358.235"	"514698653612.846"	"543789382794.551"	"548490146183.931"	"550687674826.462"	"575733365855.633"	"623505151355.711"	"642822177465.875"	"663567681503.474"	"686435116107.464"	"743018891178.424"	"777923889832.002"	"853836569732.125"	"945915842670.736"	"1013476655133.13"	"1078595302126.75"	"1167448014889.77"	"1296871220047.71"	"1325174131460.49"	"1346779499238.73"	"1442181137580.22"	"1510878159010.73"	"1350996142580.98"	"1303941173479.7"	"1309343245409.77"	"1179271586721.99"	"1273508833471.56"	"1336570976906.26"	"1319678011170.43"	"1212412942428.13"	"1326317568089.77"	"1405064801822.49"	"1570758818548.97"	"1714053198507.03"	"1819806794107.97"	
"Iraq"	"IRQ"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"47865679774.9688"	"64912464640.9092"	"86579026069.7901"	"91836132918.6705"	"95749417693.7608"	"108247890638.306"	"133500631047.636"	"182252654598.758"	"217325437747.155"	"259577403501.468"	"270111255027.357"	"251805287771.753"	"162650639377.489"	"256191378325.31"	"268650501076.713"	"292549681426.897"	"306150208636.96"	"337724546711.309"	"351290680598.811"	"378324820663.84"	"415269270855.8"	"484698181757.22"	"517535382527.478"	"481300153146.581"	"350607538727.124"	"349270949154.251"	"400912993904.789"	"484572670623.272"	"504546085405.449"	"445338053116.048"	"548372044650.92"	"634224994897.802"	"660448460341.748"	"665966378219.474"	
"Iceland"	"ISL"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5598639941.47588"	"5775035055.50372"	"5707359074.34331"	"5919382969.71728"	"6263970914.65991"	"6402775818.379"	"6660262547.88888"	"7284697334.38553"	"7870929434.08016"	"8198700509.48308"	"8375093029.85957"	"9086333221.49219"	"9375292903.83657"	"9467640392.32602"	"10402862044.4128"	"11074925909.5813"	"12060170222.0007"	"12921528405.0239"	"13879915595.1021"	"13333310873.277"	"12647987098.348"	"13059433954.0833"	"13471498420.0286"	"14378252058.9283"	"15058763610.4313"	"16280817030.1433"	"17939410954.5851"	"19106258173.1222"	"20174853794.358"	"21822649369.3722"	"20447442733.9865"	"22951036648.8571"	"28049039292.067"	"30156746997.1461"	"31664276580.4617"	
"Israel"	"ISR"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"73147636004.3255"	"81463925985.7838"	"89785439290.5952"	"95697517239.8949"	"105001126626.331"	"114281450168.751"	"123249883012.158"	"130032024823.38"	"136810592503.572"	"143418604359.191"	"162150377873.966"	"166211429804.283"	"171485730111.625"	"165091066810.3"	"177517782178.285"	"178110404884.452"	"185974881025.615"	"202951818634.872"	"205259145041.445"	"210324347477.595"	"224559403175.516"	"243177744771.993"	"256962642572.43"	"280691146082.656"	"286039801420.52"	"300585585980.463"	"326364570143.785"	"343921515244.162"	"356999652016.665"	"374158164922.827"	"377407052497.651"	"432603337813.424"	"511940108074.608"	"525948204389.143"	"555481708109.946"	
"Italy"	"ITA"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1058827882084.8"	"1111475562061.48"	"1146288692809.39"	"1163452148162.45"	"1213857027382.44"	"1275087213867.71"	"1313028330958.53"	"1361453089742.71"	"1426859939137.68"	"1460169980172.29"	"1545768752662.19"	"1603164497258.89"	"1646072139397.13"	"1679092604191.41"	"1710835263471.15"	"1753016877957.85"	"1895691665643.8"	"2004103450704.83"	"2097398729606.2"	"2053694261322.75"	"2092362873127.09"	"2184513771818.95"	"2183804737265.14"	"2198918891792.88"	"2211700088150.52"	"2252253163528.53"	"2433618302347.89"	"2528635516998.96"	"2609651815348.66"	"2787073032822.59"	"2641203589480.81"	"2946333608376.65"	"3319366253339.18"	"3415333338674.66"	"3589121540312.88"	
"Jamaica"	"JAM"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12150476921.2337"	"13169132832.7839"	"13732634866.8361"	"15382012658.9063"	"15927785902.4815"	"16643885905.5021"	"16929320426.1454"	"17024856212.1039"	"16814271481.5646"	"17230861468.4188"	"17776011993.5045"	"18420730728.9229"	"19080620874.7671"	"20170699978.2066"	"20987292377.8463"	"21838804990.1797"	"23164937240.4319"	"24133233437.7818"	"24398538082.0922"	"23482294382.3367"	"23421341615.9662"	"24318188186.4853"	"24482361183.001"	"25335490525.034"	"25729271303.4542"	"26557230587.3337"	"27953150940.837"	"29471159210.7602"	"30323771691.4051"	"30618406077.4869"	"27640333680.5414"	"29598984033.4944"	"33751091917.725"	"35925863745.7532"	"36597720985.1639"	
"Jordan"	"JOR"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"15636361819.2545"	"16425175600.8976"	"19210169394.4591"	"20547902359.8199"	"22029986806.2985"	"23886580676.7787"	"24831532320.7699"	"26095451424.9837"	"27183603327.3745"	"28502713258.9654"	"30385910541.9386"	"32707488485.7529"	"35136896932.6905"	"37321760721.1519"	"41608792594.7203"	"46409399612.5231"	"51712316825.587"	"57455973870.5506"	"62791457385.8143"	"66352659859.5362"	"68713655220.9253"	"72050912802.1938"	"73887520573.5489"	"78452380693.4733"	"80397356421.9829"	"85588348124.0501"	"87534483836.1905"	"94825378274.4728"	"94604332953.0972"	"100626037104.859"	"104080200892.953"	"101616771489.092"	"111743557894.989"	"119103273959.643"	"125019343386.99"	
"Japan"	"JPN"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2458757725394.36"	"2631467510417.43"	"2715675018159.04"	"2767279212213.77"	"2856992786468.72"	"2993644735915"	"3143992144629.41"	"3229588924781.63"	"3224451308869.43"	"3258971755243.63"	"3461199212871.49"	"3552841434344.91"	"3647933229747.3"	"3753919256711.54"	"3938955753801.61"	"4110440479265.64"	"4300322202225.7"	"4482081297524.2"	"4517267516318.56"	"4295629000666.77"	"4525401285474.55"	"4629400479632.82"	"4799612889015.1"	"5021591088716.88"	"5034454618847.27"	"5200905340128.5"	"5158900389806.62"	"5262254961496.84"	"5344060957173.06"	"5404462313923.94"	"5356710635860.81"	"5574650884739.54"	"5930403853110.9"	"6212962918547.56"	"6407671854496.88"	
"Kazakhstan"	"KAZ"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"135074235240.789"	"124281550014.757"	"120376717015.586"	"111892872895.191"	"99882474775.9079"	"93614609796.8566"	"95805115256.741"	"99113997427.6229"	"98323575364.6449"	"102407254091.346"	"114990222142.234"	"133452670508.841"	"148808116627.365"	"165858440472.901"	"186669097079.464"	"211196657907.107"	"241004547154.978"	"269564507813.482"	"283825255031.34"	"289002744475.035"	"313868548165.779"	"344049455918.982"	"369783340663.465"	"417039504506.503"	"426844567293.671"	"406611059018.014"	"422786764645.624"	"447143865260.692"	"475138151280.585"	"551108130794.884"	"565757228613.755"	"650469813945.991"	"719143972705.045"	"783017688187.383"	"842049415718.366"	
"Kenya"	"KEN"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"39587653483.521"	"41515097273.2209"	"42121691418.6239"	"43272411383.6063"	"45359958236.7536"	"48351578866.6054"	"51278552662.3958"	"52410546872.6057"	"54743370148.0552"	"56797949171.4744"	"58432863846.0635"	"62007031615.8442"	"63314978396.5385"	"66458368611.2695"	"71728946875.3981"	"78347607390.589"	"85991146841.4899"	"94371493369.4559"	"96413190295.6955"	"100215839417.265"	"109607761069.453"	"117598023944.482"	"124961878452.748"	"139746695151.583"	"154709329446.165"	"173206956148.628"	"188546457052.59"	"205511364865.135"	"221491717233.004"	"240006995767.663"	"250255393335.358"	"284129273925.386"	"319179328511.243"	"349578642753.732"	"374947868838.995"	
"Kyrgyz Republic"	"KGZ"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11170168416.7966"	"10630564112.7966"	"9368256102.77165"	"8107716053.04421"	"6617613642.24192"	"6389911212.98483"	"6967876605.9873"	"7790830580.2531"	"8045555485.36403"	"8457698762.21228"	"9120091690.02516"	"9821712906.24774"	"9972613783.76033"	"10884450551.7862"	"11962539832.4296"	"12315965409.7066"	"13089706552.7888"	"14592873714.8541"	"16123695426.1079"	"16691390973.8752"	"16814571636.6724"	"18183659161.176"	"20283491468.0054"	"23114163150.7939"	"24971077860.1925"	"25086544783.7459"	"28429771863.0656"	"31241590663.088"	"30789434119.8894"	"34955978964.9393"	"34834094213.2461"	"39301901464.0311"	"45879594489.2342"	"51814586970.3659"	"57864889798.0022"	
